ID,Smiles,Inhibition,MW,QED,SA_Score,TPSA,HBD,HBA,RotBonds,LogP,Lipinski,Veber
TRAIN_0599,COC(=O)c1cccc2C(=O)N(Cc12)c3cccc(c3)C(=O)OC(C)(C)C,7.93,367.4,0.7754,4.0208,72.91000000000001,0,5,3,3.59,5,2
TRAIN_0600,Nc1ncc(Br)nc1N2CCCC2c3cc(F)c(F)cc3F,61.4,373.18,0.8182,4.3009,55.04,1,4,2,3.58,5,2
TRAIN_0601,Oc1ccc(Cl)cc1C(=O)Nc2ccc3C(=CC(=O)Oc3c2)C(F)(F)F,0.0,383.71,0.6418,3.9887,79.54,2,4,2,4.42,5,2
TRAIN_0602,Fc1ccc2c(c1)c(nn2CC(=O)OCc3ccccc3)C(=O)N4CCc5ccccc45,26.9,429.45,0.4479,4.2128,64.43,0,5,5,4.12,5,2
TRAIN_0603,[O-][N+](=O)c1cn2CC[C@H](COCc3ccccc3OC(F)(F)F)Oc2n1,55.9,373.29,0.5712,4.4245,88.65,0,7,6,3.06,5,2
TRAIN_0604,Fc1ccc2NC(=O)C(=C(Cl)c2c1)c3ccc(Cl)c(Cl)c3,15.4,342.58,0.6398,3.8535,32.86,1,1,1,5.29,4,2
TRAIN_0605,N#Cc1cccc(c1)n2c3ccccc3c4ccncc24,16.6,269.31,0.5228,3.8989,41.61,0,3,1,4.05,5,2
TRAIN_0606,O=C1Nc2cc3ccc(OCc4ccccc4)cc3c5cccc1c25,0.422,325.37,0.5298,4.0145,38.33,1,2,3,5.14,4,2
TRAIN_0607,COc1ccc(Cn2ncc3cc(Br)ccc23)cc1,55.5,317.19,0.7334,3.8308,27.05,0,3,3,3.86,5,2
TRAIN_0608,CC1COC2(CCN(CC2)C3=NC(=O)c4cc(cc(c4S3)[N+](=O)[O-])C(F)(F)F)O1,0.0,431.39,0.5318,4.9188,94.8,0,8,2,3.32,5,2
TRAIN_0609,NC(=O)[C@@H]1CCCN1C2=NS(=O)(=O)c3cc(Cl)ccc23,2.97,313.77,0.8272,4.2398,92.83,1,4,1,0.74,5,2
TRAIN_0610,CCN1Cc2c(C(=O)OC)c3cc(F)ccc3n2CC1=O,0.0,290.29,0.7941,3.8535,51.54,0,4,2,1.93,5,2
TRAIN_0611,COC(=O)[C@H](C)N1Cc2c(c3ccccc3OC)c4cc(ccn4c2C1=O)C#N,30.4,389.41,0.6407,4.5105,84.03999999999999,0,6,4,3.0,5,2
TRAIN_0612,CC(C)[C@H](NCc1oc(C)cc1)C(=O)OC(C)(C)C,7.98,267.37,0.8331,4.1829,51.47,1,4,5,3.04,5,2
TRAIN_0613,COc1cccc2C(=Cc3sccc3Oc12)C#N,29.7,255.3,0.775,3.8027,42.25,0,4,1,3.93,5,2
TRAIN_0614,Cc1nccc(c2ccccc2Cl)c1C(OC(C)(C)C)C(=O)NCCO,29.4,376.88,0.8063,4.4055,71.45,2,4,6,3.68,5,2
TRAIN_0615,Clc1ccc2nnc(CN3CCc4[nH]ncc4C3)n2n1,0.0,289.73,0.7634,3.8708,75.0,1,6,2,1.06,5,2
TRAIN_0616,CC1=C(c2ccc(Cl)cc2)S(=O)(=O)NC1=C3C(=O)OC(C)(C)OC3=O,0.0,383.81,0.4527,3.9467,98.77,1,6,1,2.09,5,2
TRAIN_0617,CC(C)(C)OC(=O)N1CCN(Cc2cccc3OCOc23)CC1,45.6,320.39,0.8377,3.9253,51.24000000000001,0,5,2,2.47,5,2
TRAIN_0618,CN1CCN(CC1)C2=NS(=O)(=O)C3=C2CCc4ccccc34,23.2,317.41,0.7244,3.906,52.98,0,4,0,1.33,5,2
TRAIN_0619,Cc1nc(Nc2nc3ccccc3s2)nc(O)c1C,0.384,272.33,0.7495,3.8183,70.93,2,6,2,3.15,5,2
TRAIN_0620,COC(=O)Cc1c(C)nc(nc1Cl)c2ccccc2,0.0,276.72,0.6389,3.8056,52.08,0,4,3,2.82,5,2
TRAIN_0621,OC(=O)c1cccnc1C(=O)OCc2ccccc2,0.0,257.24,0.8489,3.8183,76.49,1,4,4,2.14,5,2
TRAIN_0622,CCOC(OCC)c1oc2nc(SC)ncc2c1,0.0,268.34,0.4558,3.7896,57.38,0,6,6,3.02,5,2
TRAIN_0623,O=S1(=O)N=C(Nc2ccccn2)C3=C1c4ccccc4CC3,16.9,311.37,0.8785,3.9168,71.42,1,4,1,2.59,5,2
TRAIN_0624,CCOC(=O)Cc1c(C)nc(Nc2nc(C)cs2)nc1C,29.3,306.39,0.8559,3.8535,77.0,1,7,5,2.71,5,2
TRAIN_0625,CCOC(=O)c1cnc(O)c(CCOCc2ccc(OC)cc2)c1Cl,34.8,365.81,0.5704,3.9766,77.88000000000001,1,6,8,3.39,5,2
TRAIN_0626,CCCCOC1=CC(CC(=O)OC)(C=CC1=O)C(=O)OC,2.01,296.32,0.5237,4.2585,78.9,0,6,7,1.55,5,2
TRAIN_0627,OC1CC[C@H]2CC3(OCCO3)[C@@H](COCc4ccccc4)[C@@H]2C1,5.08,318.41,0.9272,5.3407,47.92,1,4,4,2.74,5,2
TRAIN_0628,CN1CC(COc2ccccc2)Oc3ccccc3S1(=O)=O,11.3,319.38,0.8697,4.3228,55.84,0,4,3,2.15,5,2
TRAIN_0629,Cc1nc2cccnc2c(I)c1CO,9.73,300.1,0.8198,3.6766,46.010000000000005,1,3,1,2.04,5,2
TRAIN_0630,COP(=O)(Cc1cccnc1C(=O)OC(C)C)OC,6.56,287.25,0.5911,3.7795,74.72,0,6,6,2.63,5,2
TRAIN_0631,COc1ccc(Cc2c(C)c(OC)c(OC)c(OC)c2OC)cc1,35.8,332.4,0.7747,3.9353,46.150000000000006,0,5,7,3.63,5,2
TRAIN_0632,CCOC(=O)C(OC(C)(C)C)c1c(C)nc2c(Br)c(C)nn2c1c3ccc(Cl)cc3,41.4,494.82,0.4164,4.5177,65.72,0,6,5,5.85,4,2
TRAIN_0633,COc1ccc(cc1Cl)n2ccc3cc(NC(=O)N4CCCCC4)ccc23,63.0,383.88,0.6657,4.0567,46.5,1,3,3,5.31,4,2
TRAIN_0634,Cc1c(CC(=O)O)c2ccccc2n1C(=O)c3ccc(nc3)N4CCOCC4,27.4,379.42,0.7498,4.0791,84.66,1,6,4,2.5,5,2
TRAIN_0635,CCOC(=O)c1c(C)[n+]([O-])ccc1c2ccccc2Cl,27.9,291.73,0.4958,3.823,53.24,0,3,3,3.13,5,2
TRAIN_0636,COc1ccc2C(=CC(=O)Oc2c1)CSc3oc4ccccc4n3,63.9,339.37,0.4093,3.9755,65.47,0,6,4,4.24,5,2
TRAIN_0637,COc1c(C)c(C)c(OC)c(CN2C(=O)c3ccccc3C2=O)c1C,2.09,339.39,0.801,3.9568,55.84,0,4,4,3.43,5,2
TRAIN_0638,COC(=O)CNC(=O)C(C)NC(=O)\C=C\c1cc(N2N=C(C)N(C(F)F)C2=O)c(F)cc1Cl,33.2,489.84,0.4257,4.6018,124.32,2,8,8,1.34,5,2
TRAIN_0639,CN1N=C(C=C2C(=O)N(C)C(=O)N=C12)c3ccc(C)cc3,2.98,282.3,0.6662,3.8535,69.78,0,6,1,0.95,5,2
TRAIN_0640,Fc1ccc(cc1)C(=O)c2ccc(cc2)N3CCNCC3,45.7,284.33,0.8788,3.8878,32.34,1,3,3,2.47,5,2
TRAIN_0641,COC(=O)C(O)c1cnc2C(=O)N(Cc3ccc(OC)cc3)CC(C)(C)c2c1c4ccc(Cl)cc4,27.6,494.98,0.5056,4.6911,88.96000000000001,1,6,6,4.55,5,2
TRAIN_0642,CC1=C(c2ccc(C)cc2)S(=O)(=O)N=C1Oc3ccc4ncccc4c3,12.3,364.43,0.6866,4.017,68.62,0,4,2,4.1,5,2
TRAIN_0643,Fc1ccc(NC2=Cc3ccccc3C(=O)N2)cc1,72.6,254.26,0.7357,3.8308,44.89,2,2,2,3.41,5,2
TRAIN_0644,CC(C)(C)OC(=O)N1CCc2cccc(C(=O)OCc3ccccc3)c12,56.3,353.42,0.7703,4.0077,55.84,0,4,3,4.34,5,2
TRAIN_0645,CCOC(=O)CN(C(=O)OC(C)(C)C)c1cccnc1C(=O)OCC,31.4,352.39,0.5733,3.9467,95.03000000000002,0,7,6,2.56,5,2
TRAIN_0646,CCOC(=O)C(CCSC)NC1=C(CCC1)C(=O)OCC,32.1,315.44,0.6585,4.2703,64.63,1,6,9,2.26,5,2
TRAIN_0647,Cl.CC1=C(c2ccc(F)cc2)S(=O)(=O)C=C1NCCN3CCOCC3,33.2,388.89,0.8373,3.9667,58.64,1,5,5,2.17,5,2
TRAIN_0648,Cc1ccc(cc1F)C2N(CCc3[nH]cnc23)C(=O)Nc4ccc(cc4)C#N,74.8,375.41,0.7122,4.4959,84.81,2,3,2,3.91,5,2
TRAIN_0649,CN1CCN(CC1)c2nsc(c3ccccc3)c2C#N,12.1,284.39,0.8493,3.8592,43.16,0,5,2,2.43,5,2
TRAIN_0650,CCOC(=O)c1cnc(SC)nc1N\C(=C\C(=O)OCc2ccccc2)\C,27.4,387.46,0.3188,4.039,90.41,1,8,8,3.43,5,2
TRAIN_0651,COc1ccc(OCc2cc(O)nc(C)c2C#N)cc1,13.0,270.29,0.9236,3.8353,75.37,1,5,4,2.55,5,2
TRAIN_0652,COc1ccc(COC[C@H]2[C@@H]3CCC(F)(F)C[C@H]3CC2=O)cc1,42.9,324.37,0.8251,4.7589,35.53,0,3,5,3.85,5,2
TRAIN_0653,COC(=O)\C=C/CN(CC=C)S(=O)(=O)c1ccc(C)cc1,50.2,309.39,0.4383,3.8417,63.68,0,4,7,1.9,5,2
TRAIN_0654,O=S1(=O)N=C(Nc2cccc3[nH]ccc23)c4ccccc14,72.2,297.34,0.725,3.8878,74.32,2,3,1,2.73,5,2
TRAIN_0655,Cc1ccc(CSC2=NS(=O)(=O)c3ccccc23)cc1,77.4,303.41,0.8542,3.8473,46.5,0,3,2,3.38,5,2
TRAIN_0656,COc1nc(Cl)c2nc(C)c(C(=O)OCc3ccccc3)c(Cl)c2n1,0.0,378.22,0.5046,3.9766,74.2,0,6,4,4.01,5,2
TRAIN_0657,Nc1cc2OCOc2cc1\C=C\C(=O)OCc3ccccc3,22.6,297.31,0.5336,3.9168,70.78,1,5,4,2.75,5,2
TRAIN_0658,CCOC(=O)Cc1c(C)nc(OCC)nc1OCC,4.03,268.31,0.7007,3.7927,70.54,0,6,7,1.69,5,2
TRAIN_0659,CCCNC(=O)Nc1ccccc1S(=O)(=O)NCCC,15.6,299.4,0.7184,3.823,87.30000000000001,3,3,7,1.91,5,2
TRAIN_0660,O=C1CCCC1CC\C=C\S(=O)(=O)c2ccccc2,15.6,278.37,0.8312,4.2351,51.21,0,3,5,3.12,5,2
TRAIN_0661,OC(=O)c1ccc(\C=C\C(=O)c2cccc(O)c2)cc1,88.4,268.27,0.66,3.8353,74.6,2,3,4,2.99,5,2
TRAIN_0662,CC(C)(C)c1cc(SCC(=O)O)cc(c1O)C(C)(C)C,0.0,296.43,0.8222,3.7717,57.53,2,3,3,4.16,5,2
TRAIN_0663,Cn1cc(C2=NNC(=O)c3ccccc23)c4ccccc14,13.2,275.31,0.5801,3.8878,50.68,1,3,1,3.08,5,2
TRAIN_0664,ClCCCN1N=C(\C=C\c2ccccn2)c3ccccc3C1=O,35.2,325.8,0.6735,3.946,47.78,0,4,5,3.59,5,2
TRAIN_0665,CCOC(=O)Cn1nnc(COc2cc(c(F)cc2Cl)c3nn(C)c(OC(F)F)c3Cl)n1,61.5,495.25,0.4169,4.175,106.18,0,10,9,3.26,5,2
TRAIN_0666,C[C@@H](Oc1cncc(c1)c2cnn(CCO)c2)c3nnc4ccc(C)nn34.OC(=O)C(F)(F)F,24.7,479.42,0.4266,4.6506,140.55,2,10,6,2.46,5,1
TRAIN_0667,CN(C)\C=C\C(=O)c1c(C)nc2ccc(Br)cn12,20.4,308.18,0.6461,3.7624,37.61,0,4,3,2.66,5,2
TRAIN_0668,CC(C)(C)OC(=O)NCCNC(=O)CC1=CC(=O)Oc2cc(O)ccc12,1.93,362.38,0.5501,3.9887,117.87,3,6,5,1.68,5,2
TRAIN_0669,Clc1ccc(cc1)C2=NNC(=O)c3sccc23,0.0,262.72,0.7313,3.775,45.75,1,3,1,3.31,5,2
TRAIN_0670,CN1C(=O)N(C)C(=O)C(C)(C1=O)c2ccc(Cl)c(c2)N(S(=O)(=O)C)S(=O)(=O)C,0.0,451.91,0.6045,3.9975,129.20999999999998,0,7,4,0.37,5,2
TRAIN_0671,CC(C)(C)OC(=O)NC1CCN(CC1)C2=NN(CCCCl)C(=O)c3ccccc23,12.9,420.94,0.7487,4.0937,76.46000000000001,1,6,5,3.52,5,2
TRAIN_0672,CN(C1CC1)S(=O)(=O)c2ccc(cc2)C(C)(C)C,11.2,267.39,0.8442,3.7341,37.38,0,2,3,2.77,5,2
TRAIN_0673,CCOC(=O)c1cc2ccc(Cl)c(Cl)c2[nH]1,35.6,258.1,0.8351,3.7175,42.09,1,2,2,3.65,5,2
TRAIN_0674,NC(=NC(=O)c1cc2c(ccc(O)c2s1)C#N)N,35.0,260.28,0.5183,3.7624,125.49,3,4,1,0.89,5,2
TRAIN_0675,Cc1csc(Nc2nc(C)cc(n2)C(F)(F)F)n1,11.4,274.27,0.9124,3.7624,50.7,1,5,2,3.31,5,2
TRAIN_0676,CC(C)(C)OC(=O)NCCOC1(C(=O)Nc2ccccc2C1=O)c3ccccc3,23.4,396.44,0.5977,4.5105,93.73,2,5,5,3.26,5,2
TRAIN_0677,ClCCCN1N=C(c2cccc(Cl)c2)c3ccccc3C1=O,27.8,333.22,0.6656,3.906,34.89,0,3,4,4.35,5,2
TRAIN_0678,Cc1ccc(CNC(=O)CCCNC(=O)c2ccc3sccc3c2)cc1,19.3,366.49,0.6202,4.0262,58.2,2,3,7,4.04,5,2
TRAIN_0679,[O-][N+](=O)c1cn2CC(Oc2n1)c3ccc(cc3)c4ccccc4,28.4,307.31,0.5474,4.3628,70.19,0,5,3,3.59,5,2
TRAIN_0680,Cc1nc2cc(ccn2c1c3cc[nH]n3)c4ccc(F)cc4,48.7,292.32,0.6099,3.9168,45.98,1,3,2,3.84,5,2
TRAIN_0681,Cn1cc(cn1)N2C=C(Cc3c(Cl)cccc3Cl)C(=O)NC2=O,75.8,351.19,0.786,3.9147,72.68,1,5,3,2.16,5,2
TRAIN_0682,CN1C(=O)N(C(=O)C=C1N2CCNCC2)c3ccc(F)c(Cl)c3,25.7,338.77,0.8772,3.9147,59.27,1,6,2,0.74,5,2
TRAIN_0683,CC(C)OCCNC(=O)c1cnn2CCN(Cc12)C(=S)NCc3ccccc3,38.1,401.54,0.5457,4.0791,71.42,2,5,7,1.93,5,2
TRAIN_0684,NC(=O)c1ccc(c(Cl)c1)S(=O)(=O)N2CCN(CC2)c3ccc(F)cc3C(F)(F)F,74.8,465.86,0.7032,4.1009,83.71,1,4,4,3.11,5,2
TRAIN_0685,Cc1cc(F)c(Br)cc1NCc2cncn2C,93.67128189983148,298.16,0.9425,3.7467,29.85,1,3,3,3.24,5,2
TRAIN_0686,CC(C)(C)OC(=O)N1CCN(CC1)c2nnc(NC(=O)c3c(F)cccc3F)[nH]2,0.5,408.41,0.8084,4.0852,103.45,2,6,3,2.39,5,2
TRAIN_0687,COCC\N=C/1\SC=C(N1\N=C(\C)/c2ccc(cc2)n3ccnc3)c4ccc(C)c(C)c4,98.86906519813074,445.59,0.3019,4.2054,56.7,0,7,7,4.84,5,2
TRAIN_0688,Cc1onc(c1)n2c(C)cc(C(=O)CSc3nc4ncccn4n3)c2C,7.73934645518824,368.42,0.395,4.017,91.11,0,9,5,2.8,5,2
TRAIN_0689,CN(C)S(=O)(=O)c1ccc(NCCO)c(c1)C(=O)OCC(=O)c2ccc3Cc4ccccc4c3c2,11.316296926845368,494.57,0.2717,4.2813,113.01000000000002,2,7,9,2.95,5,2
TRAIN_0690,CN1N=C(CS/C/1=N/Cc2ccccc2)c3cc(C)n(c3C)c4ncn[nH]4,96.21979396487328,379.49,0.7556,4.0567,74.46000000000001,1,6,4,3.15,5,2
TRAIN_0691,CCOC(=O)C1=CNN(CC(=O)Nc2cnn(CCOC)c2)C1=N,0.5,336.35,0.5827,3.9456,127.02,3,8,8,-0.05,5,2
TRAIN_0692,O=C(O[C@@H]1CCC[C@H]1n2cccn2)c3csc(n3)c4cnccn4,0.5,341.4,0.6787,4.6458,82.79,0,8,4,2.75,5,2
TRAIN_0693,C[C@H]1CN(CCN1C(=O)OC(C)(C)C)c2nnc(C3CCOC3)n2CC(=C)C,0.5,391.52,0.7351,4.7136,72.72,0,7,4,2.8,5,2
TRAIN_0694,CC(C1CC1)N(NC(=O)OC(C)(C)C)C(=O)c2ccc(CC3CC(=O)NC3=O)cc2,0.5,415.49,0.5681,4.7615,104.81,2,5,5,2.57,5,2
TRAIN_0695,CCC1CCCCN1c2ccc3N(CCCc3c2)C(=O)c4ccn5cncc5c4,85.78079669231971,388.52,0.6532,4.5435,40.85,0,4,3,4.7,5,2
TRAIN_0696,CCC1=NNC(=O)C(=C1CC)C(=O)N(C)CC2(O)CCCC2,17.721453016694753,307.39,0.8575,3.8728,86.29,2,4,5,1.27,5,2
TRAIN_0697,Cc1ccsc1\C=C\C2=CC(=C(C#N)C#N)CC(C)(C)C2,42.9320917950767,294.42,0.7072,3.8535,47.58,0,3,2,5.16,4,2
TRAIN_0698,O=C(N1CCN(CC1)S(=O)(=O)N2CCCCCC2)C34CCC(=O)N3CCS4,11.288501294234138,416.57,0.6618,4.4647,81.24,0,5,3,0.32,5,2
TRAIN_0699,FC(F)(F)CNC(=O)COC(=O)C1=NNC(=O)CC1,0.5,281.19,0.6771,3.7795,96.86,2,5,4,-0.53,5,2
TRAIN_0700,CC(=O)N1CCOc2cc(c(C)cc12)S(=O)(=O)N3CSC[C@@H]3C(=O)NCc4csc(C)n4,69.18159234230322,496.64,0.6732,4.5995,108.91,1,8,5,1.89,5,2
TRAIN_0701,CN(CC(=O)N1CCC(=N1)c2ccccc2)C3CC(=O)N(Cc4ccccc4)C3=O,26.88011396209372,404.47,0.6895,4.5587,73.29,0,5,6,1.88,5,2
TRAIN_0702,O=C(CCc1nnc[nH]1)Nc2cc([nH]n2)C3CCCCCC3,22.9053384986884,302.38,0.7389,3.9273,99.35,3,4,5,2.54,5,2
TRAIN_0703,Nc1cc(O)nc(Nc2nc3ccccc3s2)n1,0.5,259.29,0.6519,3.8027,96.95,3,7,2,2.12,5,2
TRAIN_0704,OC(CNC1(CCCC1)c2noc(n2)C3CC3)C(F)(F)F,3.0523079061202623,305.3,0.8727,4.2703,71.18,2,5,5,2.23,5,2
TRAIN_0705,CN1CCc2nc(sc2C1)C(=O)c3nc4CCN(C)Cc4s3,30.95043691260011,334.47,0.7841,3.906,49.330000000000005,0,7,2,1.81,5,2
TRAIN_0706,CC1=CC(=NNc2c(C)n[nH]c2Br)N=N1,23.379601480117444,269.11,0.8091,3.7045,77.79,2,4,2,2.58,5,2
TRAIN_0707,C=CCSC1=NN2CCS(=O)(=O)N=C2S1,2.164584889599226,263.37,0.6934,3.7045,62.1,0,6,2,0.92,5,2
TRAIN_0708,Cc1cc(C)c(cc1C)C(=O)CSC2=NN\C(=C\3/C=CC=N3)\O2,47.08058996230218,327.41,0.8659,3.9253,63.05,1,6,3,3.23,5,2
TRAIN_0709,CN1N=C(C(=O)Nn2c(C)cc(c2C)c3csc(Nc4ccccc4)n3)c5ccccc5C1=O,68.04370863228115,470.56,0.3915,4.2626,93.84,2,8,5,4.6,5,2
TRAIN_0710,CCOC(=O)\C=C/1\SCC(=O)N1CCOC(=O)CCC2=C(C)NC(=O)NC2=O,34.12608793843268,411.44,0.444,4.0529,138.62999999999997,2,8,8,-0.17,5,2
TRAIN_0711,Fc1ccc(F)c(c1)C2NC(=O)N(C2=O)c3cccc(c3)c4nnnn4C5CC5,14.198356583221866,396.36,0.6848,4.5189,93.01,1,6,4,2.75,5,2
TRAIN_0712,Fc1cc(CNCCc2cn3CCCCc3n2)ccc1n4cccn4,29.21842155551309,339.42,0.7027,4.0145,47.67,1,5,6,2.88,5,2
TRAIN_0713,FC(F)c1ccnc(NCc2nccn2CCc3ccccc3)n1,43.81981481159772,329.35,0.7211,3.9755,55.63,1,5,7,3.47,5,2
TRAIN_0714,CC(C)c1nc(Sc2nnc(O)[nH]2)nc(n1)N(C)C,18.444139464586627,281.35,0.8562,3.7927,103.71,2,8,4,1.04,5,2
TRAIN_0715,O=C(OCC1CCCCO1)c2cncc(c2)n3ccnn3,14.2365755780623,288.31,0.791,4.3157,79.13000000000001,0,7,4,1.39,5,2
TRAIN_0716,C(c1ccccc1)C23OC4C5C6CC(C7C6C4C27)C35,7.562149297291668,250.34,0.784,6.2648,9.23,0,1,2,2.75,5,2
TRAIN_0717,CSC1CC2CCC(C1)N2C(=O)c3cc(on3)C4CC4,11.052238417038724,292.4,0.8588,5.1686,46.34,0,4,3,3.05,5,2
TRAIN_0718,Cc1nn(c(C)c1C2=C(C#N)C(=O)OC=C2c3cc(C)n(c3C)c4nccs4)c5ccccc5,76.51963935166687,467.55,0.3475,4.2555,89.64,0,8,4,5.51,4,2
TRAIN_0719,ClC(=C)COC(=O)\C=C\c1nnc2c3ccccc3cnn12,17.995934888730616,314.73,0.5466,3.906,69.38,0,6,4,2.59,5,2
TRAIN_0720,O=C(NN1C=Nc2ccccc2C1=O)C3=NN(C4CCS(=O)(=O)C4)C(=O)CC3,15.45784618591803,403.42,0.7441,4.4873,130.79999999999998,1,8,3,-0.37,5,2
TRAIN_0721,CN(CC(=O)N)C(=O)C1CSC2(C)CSCC(=O)N12,10.892413529524164,303.41,0.748,4.4401,83.71,1,5,3,-0.66,5,2
TRAIN_0722,CC(C)(CO)CCCNC(=O)N1CCC2(CC1)OCCO2,12.605319389190967,300.4,0.7516,4.2819,71.03,2,4,5,1.33,5,2
TRAIN_0723,COc1ccc(CN(C)c2nnc(s2)c3ccon3)cc1O,42.709726734186894,318.36,0.7735,3.906,84.51,1,8,5,2.54,5,2
TRAIN_0724,COC(=O)C1(CCCC1)N(C)CC#CCN(C)C2(CCCC2)C(=O)OC,46.2415093028508,364.49,0.5293,3.9983,59.08,0,6,6,1.82,5,2
TRAIN_0725,NC(=NOCCC1OCCO1)C2CCCCCC2,4.73220645206122,256.35,0.2685,3.8157,66.07000000000001,1,4,5,2.01,5,2
TRAIN_0726,FC(F)C1CN(CCO1)C(=O)NCCNC(=O)CC2CCCCC2,22.000243211785342,347.41,0.7193,4.3725,70.67,2,3,6,1.75,5,2
TRAIN_0727,O=C(CN1C(=O)CCC1=O)N2CC(C2)S(=O)(=O)C3CCCCC3,70.28861,342.42,0.6755,3.904,91.83,0,5,4,0.09,5,2
TRAIN_0728,Cc1nnc(Nc2c(C)nn(C)c2C)c3ccccc13,16.9153796709692,267.34,0.7751,3.8353,55.63,1,5,2,3.03,5,2
TRAIN_0729,Nc1cccc(c1)c2c3C(=O)NNC(=O)c3c4CCCn24,18.857599499678614,282.3,0.5852,3.8766,96.67000000000002,3,4,1,1.21,5,2
TRAIN_0730,Cl.Oc1cccn2cc(nc12)c3cn(CCC#N)c4ccccc34,53.282490488681965,338.8,0.6137,3.9557,66.25,1,5,3,4.0,5,2
TRAIN_0731,I.NC(=NC1CCN(CC(F)(F)F)C1)N2CCCCC2,14.839393360318269,406.23,0.434,4.2274,44.86,1,2,2,2.04,5,2
TRAIN_0732,C(Cn1nnc2cc(ccc12)c3noc(n3)c4ccc5[nH]cnc5c4)N6CCCCC6,65.45697757239894,414.47,0.4695,4.2036,101.54999999999998,1,8,5,3.51,5,2
TRAIN_0733,FC(F)(F)S(=O)(=O)c1ccccc1Sc2n[nH]c(n2)C3CC3,40.15774021506871,349.36,0.9177,3.8728,75.71000000000001,1,5,4,3.13,5,2
TRAIN_0734,CC1CC(Sc2nnc3cc(C)nc(C)n23)C(=O)O1,14.860240084776676,278.34,0.7761,4.4663,69.38,0,7,2,1.54,5,2
TRAIN_0735,Oc1ccnc(n1)N2CCc3sccc3C2C4CC4,24.4149887948856,273.36,0.9138,4.2476,49.25000000000001,1,5,2,2.76,5,2
TRAIN_0736,Cc1ccc(F)c(NC2=NN=C(CS2)c3cnn(C)n3)c1,33.320014592707125,304.35,0.9232,3.8766,67.46000000000001,1,7,2,2.18,5,2
TRAIN_0737,C1CCC2(C1)Oc3ccccc3C4CC(NN24)c5ccccc5,63.68972,306.41,0.8478,5.0435,24.5,1,3,1,4.34,5,2
TRAIN_0738,CCc1ccc(cc1)C(=O)C(C)OC(=O)c2ccc(OCc3c(C)onc3C)c(OC)c2,47.22651703351111,437.49,0.3485,4.5995,87.86000000000001,0,7,9,4.87,5,2
TRAIN_0739,COC(CNC(=O)NCc1ncnn1C(C)(C)C)C(C)C,42.99463196845196,297.4,0.8336,4.2464,81.07,2,5,6,1.5,5,2
TRAIN_0740,Cc1nc(nc2sc(C(=O)NC3(CCCC3)C#N)c(N)c12)C4CC4,43.87888053089658,341.44,0.8926,3.9456,104.69,2,6,3,3.03,5,2
TRAIN_0741,Clc1ccc(cc1c2nnn[nH]2)S(=O)(=O)NCCCOC3CCCCC3,63.07523930302451,399.9,0.6598,4.0262,109.86,2,6,8,2.54,5,2
TRAIN_0742,COC(=O)c1cnc(s1)N(CC=C)C(=O)C2CCCOC2,17.02656220141411,310.38,0.6133,4.2819,68.73,0,6,5,1.88,5,2
TRAIN_0743,CN1N=C(C(=O)OCc2c(C)cc(C)cc2C)c3c(C)onc3C1=O,47.6417142956413,341.37,0.6804,3.9568,87.22,0,7,3,2.51,5,2
TRAIN_0744,COC(C)(C)c1noc(n1)C2=NN(C)C(=O)C=C2,36.96471691885412,250.26,0.7974,3.7624,83.03999999999999,0,7,3,0.71,5,2
TRAIN_0745,CC1=NC(=N)N=C2N=CC(=CN12)C(=O)c3ccccc3O,23.978944808297,281.28,0.6775,3.8651,104.23,2,7,2,0.85,5,2
TRAIN_0746,COc1cccc(c1)n2c(SC3CCCCC3=O)nnc2c4cccc(c4)S(=O)(=O)N(C)C,7.694178552194984,486.62,0.5013,4.6397,94.39,0,8,7,3.8,5,2
TRAIN_0747,OC(=O)CCCNC(=O)NCC1=NC2C(C=NN2c3ccccc3)C(=O)N1,37.2331,372.39,0.5045,4.7086,135.49,4,6,7,0.13,5,2
TRAIN_0748,OC1(CN2CCC(CC2)c3nnc4ccccn34)CCNC1,18.82806664002917,301.39,0.8705,4.3441,65.69,2,6,3,0.63,5,2
TRAIN_0749,CC(C)n1nnnc1SC(C)C(=O)C23CC4CC(CC(C4)C2)C3,40.06740440908222,334.49,0.7711,5.3099,60.67,0,6,5,3.52,5,2
TRAIN_0750,NC(=O)C1CN(CCN1)C2=CC(=O)N3C=CC=CC3=N2,18.395497107516974,273.3,0.7287,4.2641,92.73,2,6,2,-1.04,5,2
TRAIN_0751,CCOC(=O)C1=C(CN(CC(=O)OC(C)(C)C)c2ccccc2)NC(=O)NC1C,31.018188767089967,403.48,0.6786,4.4934,96.97,2,6,7,2.35,5,2
TRAIN_0752,Cc1c(C2=CCCCC2)c3ccccn3c1C4=NS(=O)(=O)c5ccccc45,65.31973663638101,376.48,0.6483,4.0567,50.91,0,3,2,4.74,5,2
TRAIN_0753,CN1N=C(NC(=O)CCOC2CCOCC2)SC1=O,13.965568160102848,287.34,0.8456,3.8183,82.45000000000002,1,7,5,0.37,5,2
TRAIN_0754,Cc1cccc(c1)c2nc3ccccc3n4nnnc24,15.360561471778738,261.29,0.5283,3.8708,55.97,0,5,1,2.65,5,2
TRAIN_0755,Cc1n[nH]c2N=C(O)CSC(c12)c3c(Cl)nc4sccn34,29.6579399961781,339.83,0.7108,4.2934,78.57,2,6,1,3.5,5,2
